dataset,field,seed,feature_set,model,n_test,n_pos,auc,P@10,R@10,DOR@10
v2a_y_anchored,12,0,BIBLIO+DEBATE5,RF,30,8,0.9090909090909091,0.6666666666666666,0.25,5.512820512820513
v2a_y_anchored,13,0,BIBLIO+DEBATE5,RF,70,5,0.8369230769230769,0.42857142857142855,0.6,19.133333333333333
v2a_y_anchored,14,0,BIBLIO+DEBATE5,RF,38,4,0.9558823529411764,0.75,0.75,52.111111111111114
v2a_y_anchored,GLOBAL,0,BIBLIO+DEBATE5,GBT,1418,177,0.7317681658221682,0.31690140845070425,0.2542372881355932,4.030943396226415
v2a_y_anchored,01,0,BIBLIO+DEBATE5,GBT,562,88,0.6856779823551975,0.2807017543859649,0.18181818181818182,2.3773161611965103
v2a_y_anchored,03,0,BIBLIO+DEBATE5,GBT,27,7,0.8357142857142857,0.3333333333333333,0.14285714285714285,1.7076923076923076
v2a_y_anchored,07,0,BIBLIO+DEBATE5,GBT,64,7,0.5538847117794486,0.2857142857142857,0.2857142857142857,4.338842975206612
v2a_y_anchored,08,0,BIBLIO+DEBATE5,GBT,262,21,0.6988737403675164,0.2222222222222222,0.2857142857142857,4.3008252063015755
v2a_y_anchored,09,0,BIBLIO+DEBATE5,GBT,409,39,0.7286209286209286,0.3170731707317073,0.3333333333333333,6.12214498510427
v2a_y_anchored,12,0,BIBLIO+DEBATE5,GBT,30,8,0.9147727272727273,1.0,0.375,28.636363636363637
v2a_y_anchored,13,0,BIBLIO+DEBATE5,GBT,70,5,0.7846153846153846,0.2857142857142857,0.4,7.857142857142857
v2a_y_anchored,14,0,BIBLIO+DEBATE5,GBT,38,4,0.9485294117647058,0.75,0.75,52.111111111111114
v2a_y_anchored,GLOBAL,0,BIBLIO+DEBATE5,LogReg,1418,177,0.7385378112238626,0.31690140845070425,0.2542372881355932,4.030943396226415
v2a_y_anchored,01,0,BIBLIO+DEBATE5,LogReg,562,88,0.6929900268507863,0.3508771929824561,0.22727272727272727,3.491484184914842
v2a_y_anchored,03,0,BIBLIO+DEBATE5,LogReg,27,7,0.8142857142857143,0.3333333333333333,0.14285714285714285,1.7076923076923076
v2a_y_anchored,07,0,BIBLIO+DEBATE5,LogReg,64,7,0.5739348370927319,0.14285714285714285,0.14285714285714285,1.8284023668639053
v2a_y_anchored,08,0,BIBLIO+DEBATE5,LogReg,262,21,0.6526378186129222,0.1111111111111111,0.14285714285714285,1.6795366795366795
v2a_y_anchored,09,0,BIBLIO+DEBATE5,LogReg,409,39,0.7694386694386695,0.2926829268292683,0.3076923076923077,5.261941448382126
v2a_y_anchored,12,0,BIBLIO+DEBATE5,LogReg,30,8,0.9204545454545454,0.6666666666666666,0.25,5.512820512820513
v2a_y_anchored,13,0,BIBLIO+DEBATE5,LogReg,70,5,0.8307692307692308,0.2857142857142857,0.4,7.857142857142857
v2a_y_anchored,14,0,BIBLIO+DEBATE5,LogReg,38,4,0.9779411764705882,0.75,0.75,52.111111111111114
v2a_y_anchored,GLOBAL,0,BIBLIO+DEBATE25,RF,1418,177,0.7467324055231565,0.30985915492957744,0.24858757062146894,3.8697123519458545
v2a_y_anchored,01,0,BIBLIO+DEBATE25,RF,562,88,0.7139192558496357,0.2982456140350877,0.19318181818181818,2.6258309591642925
v2a_y_anchored,03,0,BIBLIO+DEBATE25,RF,27,7,0.7428571428571429,0.3333333333333333,0.14285714285714285,1.7076923076923076
v2a_y_anchored,07,0,BIBLIO+DEBATE25,RF,64,7,0.6340852130325815,0.14285714285714285,0.14285714285714285,1.8284023668639053
v2a_y_anchored,08,0,BIBLIO+DEBATE25,RF,262,21,0.7040110650069157,0.2222222222222222,0.2857142857142857,4.3008252063015755
v2a_y_anchored,09,0,BIBLIO+DEBATE25,RF,409,39,0.7374220374220375,0.24390243902439024,0.2564102564102564,3.8361581920903953
v2a_y_anchored,12,0,BIBLIO+DEBATE25,RF,30,8,0.8920454545454545,0.6666666666666666,0.25,5.512820512820513
v2a_y_anchored,13,0,BIBLIO+DEBATE25,RF,70,5,0.8553846153846154,0.42857142857142855,0.6,19.133333333333333
v2a_y_anchored,14,0,BIBLIO+DEBATE25,RF,38,4,0.9558823529411764,0.75,0.75,52.111111111111114
v2a_y_anchored,GLOBAL,0,BIBLIO+DEBATE25,GBT,1418,177,0.7353646822090806,0.34507042253521125,0.2768361581920904,4.731746395056077
v2a_y_anchored,01,0,BIBLIO+DEBATE25,GBT,562,88,0.6981923667050249,0.3333333333333333,0.2159090909090909,3.1810707278333177
v2a_y_anchored,03,0,BIBLIO+DEBATE25,GBT,27,7,0.8285714285714285,0.6666666666666666,0.2857142857142857,5.909090909090909
v2a_y_anchored,07,0,BIBLIO+DEBATE25,GBT,64,7,0.5263157894736843,0.14285714285714285,0.14285714285714285,1.8284023668639053
v2a_y_anchored,08,0,BIBLIO+DEBATE25,GBT,262,21,0.6970954356846474,0.18518518518518517,0.23809523809523808,3.251851851851852
v2a_y_anchored,09,0,BIBLIO+DEBATE25,GBT,409,39,0.7442134442134442,0.24390243902439024,0.2564102564102564,3.8361581920903953
v2a_y_anchored,12,0,BIBLIO+DEBATE25,GBT,30,8,0.9034090909090908,1.0,0.375,28.636363636363637
v2a_y_anchored,13,0,BIBLIO+DEBATE25,GBT,70,5,0.8307692307692307,0.2857142857142857,0.4,7.857142857142857
v2a_y_anchored,14,0,BIBLIO+DEBATE25,GBT,38,4,0.9411764705882353,0.75,0.75,52.111111111111114
v2a_y_anchored,GLOBAL,0,BIBLIO+DEBATE25,LogReg,1418,177,0.7304024001056193,0.30985915492957744,0.24858757062146894,3.8697123519458545
v2a_y_anchored,01,0,BIBLIO+DEBATE25,LogReg,562,88,0.6764240506329113,0.3333333333333333,0.2159090909090909,3.1810707278333177
v2a_y_anchored,03,0,BIBLIO+DEBATE25,LogReg,27,7,0.7571428571428571,0.3333333333333333,0.14285714285714285,1.7076923076923076
v2a_y_anchored,07,0,BIBLIO+DEBATE25,LogReg,64,7,0.5488721804511278,0.14285714285714285,0.14285714285714285,1.8284023668639053
v2a_y_anchored,08,0,BIBLIO+DEBATE25,LogReg,262,21,0.6465125469274847,0.1111111111111111,0.14285714285714285,1.6795366795366795
v2a_y_anchored,09,0,BIBLIO+DEBATE25,LogReg,409,39,0.7727650727650728,0.2926829268292683,0.3076923076923077,5.261941448382126
v2a_y_anchored,12,0,BIBLIO+DEBATE25,LogReg,30,8,0.875,0.3333333333333333,0.125,1.64
v2a_y_anchored,13,0,BIBLIO+DEBATE25,LogReg,70,5,0.8553846153846154,0.2857142857142857,0.4,7.857142857142857
v2a_y_anchored,14,0,BIBLIO+DEBATE25,LogReg,38,4,0.9852941176470588,0.75,0.75,52.111111111111114
v2a_y_anchored,GLOBAL,1,BIBLIO,RF,1418,177,0.7663675639747426,0.3873239436619718,0.3107344632768362,5.977819241982507
v2a_y_anchored,01,1,BIBLIO,RF,565,85,0.7478186274509804,0.38596491228070173,0.25882352941176473,4.446600865032716
v2a_y_anchored,03,1,BIBLIO,RF,31,6,0.72,0.5,0.3333333333333333,5.222222222222222
v2a_y_anchored,07,1,BIBLIO,RF,66,11,0.7520661157024793,0.2857142857142857,0.18181818181818182,2.416267942583732
v2a_y_anchored,08,1,BIBLIO,RF,237,20,0.7214285714285715,0.375,0.45,10.792426367461431
v2a_y_anchored,09,1,BIBLIO,RF,403,38,0.7248017303532805,0.2682926829268293,0.2894736842105263,4.6
v2a_y_anchored,12,1,BIBLIO,RF,30,9,0.9576719576719577,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO,RF,82,9,0.8386605783866058,0.3333333333333333,0.3333333333333333,5.591715976331361
v2a_y_anchored,14,1,BIBLIO,RF,36,4,0.8984375,0.5,0.5,12.2
v2a_y_anchored,GLOBAL,1,BIBLIO,GBT,1418,177,0.7689898341505165,0.39436619718309857,0.3163841807909605,6.211922262660862
v2a_y_anchored,01,1,BIBLIO,GBT,565,85,0.7566911764705883,0.3333333333333333,0.2235294117647059,3.370276340201152
v2a_y_anchored,03,1,BIBLIO,GBT,31,6,0.8200000000000001,0.5,0.3333333333333333,5.222222222222222
v2a_y_anchored,07,1,BIBLIO,GBT,66,11,0.7421487603305785,0.2857142857142857,0.18181818181818182,2.416267942583732
v2a_y_anchored,08,1,BIBLIO,GBT,237,20,0.7092165898617512,0.4166666666666667,0.5,14.03448275862069
v2a_y_anchored,09,1,BIBLIO,GBT,403,38,0.7439798125450614,0.2682926829268293,0.2894736842105263,4.6
v2a_y_anchored,12,1,BIBLIO,GBT,30,9,0.9682539682539684,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO,GBT,82,9,0.7534246575342466,0.3333333333333333,0.3333333333333333,5.591715976331361
v2a_y_anchored,14,1,BIBLIO,GBT,36,4,0.9453125,0.5,0.5,12.2
v2a_y_anchored,GLOBAL,1,BIBLIO,LogReg,1418,177,0.7493910961180387,0.28169014084507044,0.22598870056497175,3.2744833702882485
v2a_y_anchored,01,1,BIBLIO,LogReg,565,85,0.7231127450980392,0.24561403508771928,0.16470588235294117,2.0396270396270397
v2a_y_anchored,03,1,BIBLIO,LogReg,31,6,0.7133333333333334,0.25,0.16666666666666666,1.7532467532467533
v2a_y_anchored,07,1,BIBLIO,LogReg,66,11,0.8495867768595041,0.2857142857142857,0.18181818181818182,2.416267942583732
v2a_y_anchored,08,1,BIBLIO,LogReg,237,20,0.7105990783410139,0.3333333333333333,0.4,8.304242424242425
v2a_y_anchored,09,1,BIBLIO,LogReg,403,38,0.7143475126171593,0.21951219512195122,0.23684210526315788,3.304563233376793
v2a_y_anchored,12,1,BIBLIO,LogReg,30,9,0.9365079365079365,0.6666666666666666,0.2222222222222222,4.555555555555555
v2a_y_anchored,13,1,BIBLIO,LogReg,82,9,0.8097412480974124,0.5555555555555556,0.5555555555555556,18.876543209876544
v2a_y_anchored,14,1,BIBLIO,LogReg,36,4,0.84375,0.0,0.0,0.7037037037037037
v2a_y_anchored,GLOBAL,1,BIBLIO+DEBATE5,RF,1418,177,0.7663766690795195,0.3732394366197183,0.2994350282485876,5.533530771129209
v2a_y_anchored,01,1,BIBLIO+DEBATE5,RF,565,85,0.7537990196078431,0.2982456140350877,0.2,2.778678922231234
v2a_y_anchored,03,1,BIBLIO+DEBATE5,RF,31,6,0.6333333333333333,0.5,0.3333333333333333,5.222222222222222
v2a_y_anchored,07,1,BIBLIO+DEBATE5,RF,66,11,0.7404958677685951,0.2857142857142857,0.18181818181818182,2.416267942583732
v2a_y_anchored,08,1,BIBLIO+DEBATE5,RF,237,20,0.720967741935484,0.2916666666666667,0.35,6.365079365079365
v2a_y_anchored,09,1,BIBLIO+DEBATE5,RF,403,38,0.7223503965392934,0.2682926829268293,0.2894736842105263,4.6
v2a_y_anchored,12,1,BIBLIO+DEBATE5,RF,30,9,0.9629629629629629,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO+DEBATE5,RF,82,9,0.8280060882800608,0.3333333333333333,0.3333333333333333,5.591715976331361
v2a_y_anchored,14,1,BIBLIO+DEBATE5,RF,36,4,0.8671875,0.5,0.5,12.2
v2a_y_anchored,GLOBAL,1,BIBLIO+DEBATE5,GBT,1418,177,0.7701325248000291,0.3732394366197183,0.2994350282485876,5.533530771129209
v2a_y_anchored,01,1,BIBLIO+DEBATE5,GBT,565,85,0.7547058823529412,0.2982456140350877,0.2,2.778678922231234
v2a_y_anchored,03,1,BIBLIO+DEBATE5,GBT,31,6,0.8466666666666667,0.25,0.16666666666666666,1.7532467532467533
v2a_y_anchored,07,1,BIBLIO+DEBATE5,GBT,66,11,0.824793388429752,0.42857142857142855,0.2727272727272727,4.712418300653595
v2a_y_anchored,08,1,BIBLIO+DEBATE5,GBT,237,20,0.7299539170506912,0.375,0.45,10.792426367461431
v2a_y_anchored,09,1,BIBLIO+DEBATE5,GBT,403,38,0.710310021629416,0.2682926829268293,0.2894736842105263,4.6
v2a_y_anchored,12,1,BIBLIO+DEBATE5,GBT,30,9,0.9576719576719577,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO+DEBATE5,GBT,82,9,0.76103500761035,0.2222222222222222,0.2222222222222222,2.9555555555555557
v2a_y_anchored,14,1,BIBLIO+DEBATE5,GBT,36,4,0.8828125,0.25,0.25,3.6122448979591835
v2a_y_anchored,GLOBAL,1,BIBLIO+DEBATE5,LogReg,1418,177,0.7520588918176976,0.31690140845070425,0.2542372881355932,4.030943396226415
v2a_y_anchored,01,1,BIBLIO+DEBATE5,LogReg,565,85,0.7254411764705881,0.3333333333333333,0.2235294117647059,3.370276340201152
v2a_y_anchored,03,1,BIBLIO+DEBATE5,LogReg,31,6,0.7,0.25,0.16666666666666666,1.7532467532467533
v2a_y_anchored,07,1,BIBLIO+DEBATE5,LogReg,66,11,0.8545454545454546,0.2857142857142857,0.18181818181818182,2.416267942583732
v2a_y_anchored,08,1,BIBLIO+DEBATE5,LogReg,237,20,0.7041474654377881,0.2916666666666667,0.35,6.365079365079365
v2a_y_anchored,09,1,BIBLIO+DEBATE5,LogReg,403,38,0.7220620043258832,0.17073170731707318,0.18421052631578946,2.287784679089027
v2a_y_anchored,12,1,BIBLIO+DEBATE5,LogReg,30,9,0.9417989417989419,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO+DEBATE5,LogReg,82,9,0.817351598173516,0.4444444444444444,0.4444444444444444,10.190082644628099
v2a_y_anchored,14,1,BIBLIO+DEBATE5,LogReg,36,4,0.8125,0.0,0.0,0.7037037037037037
v2a_y_anchored,GLOBAL,1,BIBLIO+DEBATE25,RF,1418,177,0.7657848372690148,0.36619718309859156,0.2937853107344633,5.322687151944708
v2a_y_anchored,01,1,BIBLIO+DEBATE25,RF,565,85,0.7558088235294118,0.3157894736842105,0.21176470588235294,3.063384903891233
v2a_y_anchored,03,1,BIBLIO+DEBATE25,RF,31,6,0.6533333333333333,0.5,0.3333333333333333,5.222222222222222
v2a_y_anchored,07,1,BIBLIO+DEBATE25,RF,66,11,0.7603305785123967,0.42857142857142855,0.2727272727272727,4.712418300653595
v2a_y_anchored,08,1,BIBLIO+DEBATE25,RF,237,20,0.740552995391705,0.2916666666666667,0.35,6.365079365079365
v2a_y_anchored,09,1,BIBLIO+DEBATE25,RF,403,38,0.715068493150685,0.21951219512195122,0.23684210526315788,3.304563233376793
v2a_y_anchored,12,1,BIBLIO+DEBATE25,RF,30,9,0.9576719576719577,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO+DEBATE25,RF,82,9,0.8417047184170472,0.2222222222222222,0.2222222222222222,2.9555555555555557
v2a_y_anchored,14,1,BIBLIO+DEBATE25,RF,36,4,0.8359375,0.25,0.25,3.6122448979591835
v2a_y_anchored,GLOBAL,1,BIBLIO+DEBATE25,GBT,1418,177,0.7703464947622884,0.3873239436619718,0.3107344632768362,5.977819241982507
v2a_y_anchored,01,1,BIBLIO+DEBATE25,GBT,565,85,0.7527696078431373,0.3508771929824561,0.23529411764705882,3.7014758269720103
v2a_y_anchored,03,1,BIBLIO+DEBATE25,GBT,31,6,0.8533333333333333,0.5,0.3333333333333333,5.222222222222222
v2a_y_anchored,07,1,BIBLIO+DEBATE25,GBT,66,11,0.8049586776859504,0.42857142857142855,0.2727272727272727,4.712418300653595
v2a_y_anchored,08,1,BIBLIO+DEBATE25,GBT,237,20,0.7361751152073732,0.3333333333333333,0.4,8.304242424242425
v2a_y_anchored,09,1,BIBLIO+DEBATE25,GBT,403,38,0.7182408074981976,0.2682926829268293,0.2894736842105263,4.6
v2a_y_anchored,12,1,BIBLIO+DEBATE25,GBT,30,9,0.9735449735449736,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO+DEBATE25,GBT,82,9,0.767123287671233,0.3333333333333333,0.3333333333333333,5.591715976331361
v2a_y_anchored,14,1,BIBLIO+DEBATE25,GBT,36,4,0.8828125,0.25,0.25,3.6122448979591835
v2a_y_anchored,GLOBAL,1,BIBLIO+DEBATE25,LogReg,1418,177,0.7493000450702686,0.3028169014084507,0.24293785310734464,3.7136425622536473
v2a_y_anchored,01,1,BIBLIO+DEBATE25,LogReg,565,85,0.7171813725490197,0.3684210526315789,0.24705882352941178,4.059360730593608
v2a_y_anchored,03,1,BIBLIO+DEBATE25,LogReg,31,6,0.6866666666666666,0.25,0.16666666666666666,1.7532467532467533
v2a_y_anchored,07,1,BIBLIO+DEBATE25,LogReg,66,11,0.859504132231405,0.2857142857142857,0.18181818181818182,2.416267942583732
v2a_y_anchored,08,1,BIBLIO+DEBATE25,LogReg,237,20,0.6976958525345623,0.2916666666666667,0.35,6.365079365079365
v2a_y_anchored,09,1,BIBLIO+DEBATE25,LogReg,403,38,0.7323720259552993,0.1951219512195122,0.21052631578947367,2.766087594812821
v2a_y_anchored,12,1,BIBLIO+DEBATE25,LogReg,30,9,0.9312169312169312,1.0,0.3333333333333333,23.153846153846153
v2a_y_anchored,13,1,BIBLIO+DEBATE25,LogReg,82,9,0.812785388127854,0.4444444444444444,0.4444444444444444,10.190082644628099
v2a_y_anchored,14,1,BIBLIO+DEBATE25,LogReg,36,4,0.8125,0.0,0.0,0.7037037037037037
v2a_y_anchored,GLOBAL,2,BIBLIO,RF,1418,177,0.7283628566355727,0.3732394366197183,0.2994350282485876,5.533530771129209
v2a_y_anchored,01,2,BIBLIO,RF,555,91,0.7262931034482758,0.375,0.23076923076923078,3.6896413944660873
v2a_y_anchored,03,2,BIBLIO,RF,29,7,0.7402597402597402,0.3333333333333333,0.14285714285714285,1.8923076923076922
v2a_y_anchored,07,2,BIBLIO,RF,60,6,0.75,0.3333333333333333,0.3333333333333333,6.234567901234568
v2a_y_anchored,08,2,BIBLIO,RF,244,23,0.6287625418060202,0.24,0.2608695652173913,3.857142857142857
v2a_y_anchored,09,2,BIBLIO,RF,434,39,0.6262252515417072,0.18181818181818182,0.20512820512820512,2.6577516851489453
v2a_y_anchored,12,2,BIBLIO,RF,28,9,0.7894736842105263,0.6666666666666666,0.2222222222222222,4.111111111111111
v2a_y_anchored,13,2,BIBLIO,RF,76,7,0.8778467908902691,0.625,0.7142857142857143,41.8
v2a_y_anchored,14,2,BIBLIO,RF,44,3,0.7560975609756099,0.4,0.6666666666666666,18.333333333333332
v2a_y_anchored,GLOBAL,2,BIBLIO,GBT,1418,177,0.7374019494029327,0.38028169014084506,0.3050847457627119,5.7518012763329445
v2a_y_anchored,01,2,BIBLIO,GBT,555,91,0.7302126752557787,0.375,0.23076923076923078,3.6896413944660873
v2a_y_anchored,03,2,BIBLIO,GBT,29,7,0.8506493506493507,0.6666666666666666,0.2857142857142857,6.515151515151516
v2a_y_anchored,07,2,BIBLIO,GBT,60,6,0.7592592592592593,0.5,0.5,14.714285714285714
v2a_y_anchored,08,2,BIBLIO,GBT,244,23,0.5937438520558727,0.24,0.2608695652173913,3.857142857142857
v2a_y_anchored,09,2,BIBLIO,GBT,434,39,0.66867900032457,0.2727272727272727,0.3076923076923077,5.083916083916084
v2a_y_anchored,12,2,BIBLIO,GBT,28,9,0.8187134502923977,0.6666666666666666,0.2222222222222222,4.111111111111111
v2a_y_anchored,13,2,BIBLIO,GBT,76,7,0.8467908902691512,0.5,0.5714285714285714,18.714285714285715
v2a_y_anchored,14,2,BIBLIO,GBT,44,3,0.7235772357723577,0.0,0.0,0.948051948051948
v2a_y_anchored,GLOBAL,2,BIBLIO,LogReg,1418,177,0.7041250677192168,0.33098591549295775,0.2655367231638418,4.369721770877214
v2a_y_anchored,01,2,BIBLIO,LogReg,555,91,0.6917629784009093,0.35714285714285715,0.21978021978021978,3.365935434428585
v2a_y_anchored,03,2,BIBLIO,LogReg,29,7,0.7922077922077921,0.3333333333333333,0.14285714285714285,1.8923076923076922
v2a_y_anchored,07,2,BIBLIO,LogReg,60,6,0.6975308641975309,0.16666666666666666,0.16666666666666666,2.4545454545454546
v2a_y_anchored,08,2,BIBLIO,LogReg,244,23,0.5502655911863074,0.16,0.17391304347826086,2.152057245080501
v2a_y_anchored,09,2,BIBLIO,LogReg,434,39,0.6320025965595586,0.18181818181818182,0.20512820512820512,2.6577516851489453
v2a_y_anchored,12,2,BIBLIO,LogReg,28,9,0.8011695906432749,0.6666666666666666,0.2222222222222222,4.111111111111111
v2a_y_anchored,13,2,BIBLIO,LogReg,76,7,0.865424430641822,0.625,0.7142857142857143,41.8
v2a_y_anchored,14,2,BIBLIO,LogReg,44,3,0.5284552845528455,0.0,0.0,0.948051948051948
v2a_y_anchored,GLOBAL,2,BIBLIO+DEBATE5,RF,1418,177,0.7268741720045343,0.3591549295774648,0.288135593220339,5.11896585239422
v2a_y_anchored,01,2,BIBLIO+DEBATE5,RF,555,91,0.7256299734748011,0.39285714285714285,0.24175824175824176,4.039724741945574
v2a_y_anchored,03,2,BIBLIO+DEBATE5,RF,29,7,0.7597402597402597,0.3333333333333333,0.14285714285714285,1.8923076923076922
v2a_y_anchored,07,2,BIBLIO+DEBATE5,RF,60,6,0.7592592592592593,0.3333333333333333,0.3333333333333333,6.234567901234568
v2a_y_anchored,08,2,BIBLIO+DEBATE5,RF,244,23,0.6360417076529609,0.2,0.21739130434782608,2.922214897824654
v2a_y_anchored,09,2,BIBLIO+DEBATE5,RF,434,39,0.6121389159363844,0.18181818181818182,0.20512820512820512,2.6577516851489453
v2a_y_anchored,12,2,BIBLIO+DEBATE5,RF,28,9,0.8128654970760234,0.6666666666666666,0.2222222222222222,4.111111111111111
v2a_y_anchored,13,2,BIBLIO+DEBATE5,RF,76,7,0.8840579710144927,0.625,0.7142857142857143,41.8
v2a_y_anchored,14,2,BIBLIO+DEBATE5,RF,44,3,0.8048780487804879,0.4,0.6666666666666666,18.333333333333332
v2a_y_anchored,GLOBAL,2,BIBLIO+DEBATE5,GBT,1418,177,0.7320458715178666,0.39436619718309857,0.3163841807909605,6.211922262660862
v2a_y_anchored,01,2,BIBLIO+DEBATE5,GBT,555,91,0.7317876089427814,0.4107142857142857,0.25274725274725274,4.418890946726223
v2a_y_anchored,03,2,BIBLIO+DEBATE5,GBT,29,7,0.8376623376623376,0.6666666666666666,0.2857142857142857,6.515151515151516
v2a_y_anchored,07,2,BIBLIO+DEBATE5,GBT,60,6,0.75,0.3333333333333333,0.3333333333333333,6.234567901234568
v2a_y_anchored,08,2,BIBLIO+DEBATE5,GBT,244,23,0.6018099547511313,0.2,0.21739130434782608,2.922214897824654
v2a_y_anchored,09,2,BIBLIO+DEBATE5,GBT,434,39,0.6344044141512496,0.20454545454545456,0.23076923076923078,3.163010851997229
v2a_y_anchored,12,2,BIBLIO+DEBATE5,GBT,28,9,0.8362573099415205,0.6666666666666666,0.2222222222222222,4.111111111111111
v2a_y_anchored,13,2,BIBLIO+DEBATE5,GBT,76,7,0.8737060041407867,0.5,0.5714285714285714,18.714285714285715
v2a_y_anchored,14,2,BIBLIO+DEBATE5,GBT,44,3,0.7642276422764228,0.2,0.3333333333333333,5.0
v2a_y_anchored,GLOBAL,2,BIBLIO+DEBATE5,LogReg,1418,177,0.703952070728454,0.29577464788732394,0.23728813559322035,3.562537864184612
v2a_y_anchored,01,2,BIBLIO+DEBATE5,LogReg,555,91,0.6888025767336112,0.30357142857142855,0.18681318681318682,2.530371251380511
v2a_y_anchored,03,2,BIBLIO+DEBATE5,LogReg,29,7,0.7727272727272727,0.3333333333333333,0.14285714285714285,1.8923076923076922
v2a_y_anchored,07,2,BIBLIO+DEBATE5,LogReg,60,6,0.7098765432098766,0.16666666666666666,0.16666666666666666,2.4545454545454546
v2a_y_anchored,08,2,BIBLIO+DEBATE5,LogReg,244,23,0.5610859728506788,0.12,0.13043478260869565,1.5138211382113822
v2a_y_anchored,09,2,BIBLIO+DEBATE5,LogReg,434,39,0.6318078545926648,0.1590909090909091,0.1794871794871795,2.206153846153846
v2a_y_anchored,12,2,BIBLIO+DEBATE5,LogReg,28,9,0.801169590643275,0.6666666666666666,0.2222222222222222,4.111111111111111
v2a_y_anchored,13,2,BIBLIO+DEBATE5,LogReg,76,7,0.8778467908902692,0.625,0.7142857142857143,41.8
v2a_y_anchored,14,2,BIBLIO+DEBATE5,LogReg,44,3,0.6341463414634145,0.0,0.0,0.948051948051948
v2a_y_anchored,GLOBAL,2,BIBLIO+DEBATE25,RF,1418,177,0.724607000915063,0.33098591549295775,0.2655367231638418,4.369721770877214
v2a_y_anchored,01,2,BIBLIO+DEBATE25,RF,555,91,0.7214380447139067,0.35714285714285715,0.21978021978021978,3.365935434428585
v2a_y_anchored,03,2,BIBLIO+DEBATE25,RF,29,7,0.7142857142857142,0.3333333333333333,0.14285714285714285,1.8923076923076922
v2a_y_anchored,07,2,BIBLIO+DEBATE25,RF,60,6,0.7438271604938272,0.16666666666666666,0.16666666666666666,2.4545454545454546
v2a_y_anchored,08,2,BIBLIO+DEBATE25,RF,244,23,0.6445012787723785,0.24,0.2608695652173913,3.857142857142857
v2a_y_anchored,09,2,BIBLIO+DEBATE25,RF,434,39,0.6164881531970139,0.20454545454545456,0.23076923076923078,3.163010851997229
v2a_y_anchored,12,2,BIBLIO+DEBATE25,RF,28,9,0.8362573099415205,0.6666666666666666,0.2222222222222222,4.111111111111111
v2a_y_anchored,13,2,BIBLIO+DEBATE25,RF,76,7,0.9006211180124224,0.5,0.5714285714285714,18.714285714285715
v2a_y_anchored,14,2,BIBLIO+DEBATE25,RF,44,3,0.7886178861788617,0.4,0.6666666666666666,18.333333333333332
