subset_id,subset_label,subset_size,seed,model,k_pct,Precision,Recall,F1,DOR
0,BIBLIO_ONLY,0,2,LogReg,15,0.3051643192488263,0.3672316384180791,0.33333333333333337,4.287272727272727
0,BIBLIO_ONLY,0,2,LogReg,20,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566
0,BIBLIO_ONLY,0,2,GBT,5,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652
0,BIBLIO_ONLY,0,2,GBT,10,0.39436619718309857,0.3163841807909605,0.3510971786833856,6.211922262660862
0,BIBLIO_ONLY,0,2,GBT,15,0.3286384976525822,0.3954802259887006,0.35897435897435903,5.020290089944089
0,BIBLIO_ONLY,0,2,GBT,20,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883
0,BIBLIO_ONLY,0,2,SVM,5,0.323943661971831,0.12994350282485875,0.18548387096774194,3.7430020351649818
0,BIBLIO_ONLY,0,2,SVM,10,0.2746478873239437,0.22033898305084745,0.2445141065830721,3.137184115523466
0,BIBLIO_ONLY,0,2,SVM,15,0.2347417840375587,0.2824858757062147,0.25641025641025644,2.612664148228099
0,BIBLIO_ONLY,0,2,SVM,20,0.24295774647887325,0.3898305084745763,0.299349240780911,3.0511723887219735
0,BIBLIO_ONLY,0,2,FFN,5,0.323943661971831,0.12994350282485875,0.18548387096774194,3.7430020351649818
0,BIBLIO_ONLY,0,2,FFN,10,0.3591549295774648,0.288135593220339,0.3197492163009404,5.11896585239422
0,BIBLIO_ONLY,0,2,FFN,15,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722
0,BIBLIO_ONLY,0,2,FFN,20,0.27816901408450706,0.4463276836158192,0.34273318872017355,4.070880729185965
0,BIBLIO_ONLY,0,2,XGB,5,0.49295774647887325,0.1977401129943503,0.282258064516129,8.22787791396299
0,BIBLIO_ONLY,0,2,XGB,10,0.4014084507042254,0.3220338983050847,0.35736677115987464,6.454466040620223
0,BIBLIO_ONLY,0,2,XGB,15,0.3568075117370892,0.4293785310734463,0.38974358974358975,6.05422301836095
0,BIBLIO_ONLY,0,2,XGB,20,0.30985915492957744,0.4971751412429379,0.38177874186550975,5.261162522922087
0,BIBLIO_ONLY,0,3,RF,5,0.4647887323943662,0.1864406779661017,0.26612903225806456,7.247067811081652
0,BIBLIO_ONLY,0,3,RF,10,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209
