subset_id,subset_label,subset_size,seed,model,AUROC,AUPRC
21,delta_H+semantic_coherence,2,6,FFN,0.6791497653159245,0.24800453940063394
21,delta_H+semantic_coherence,2,6,XGB,0.6834610324278306,0.2512857492404057
21,delta_H+semantic_coherence,2,7,RF,0.7684162125495658,0.3678292356089208
21,delta_H+semantic_coherence,2,7,LogReg,0.748653582631102,0.3001274710999348
21,delta_H+semantic_coherence,2,7,GBT,0.7425258471161857,0.31621908184759656
21,delta_H+semantic_coherence,2,7,SVM,0.65881351379651,0.22279992562912188
21,delta_H+semantic_coherence,2,7,FFN,0.7249393372394233,0.2875769166192705
21,delta_H+semantic_coherence,2,7,XGB,0.7343858834455537,0.31297569850657236
21,delta_H+semantic_coherence,2,8,RF,0.7193874996016517,0.3149874766315992
21,delta_H+semantic_coherence,2,8,LogReg,0.7152560583090909,0.2563415276603591
21,delta_H+semantic_coherence,2,8,GBT,0.7058459325220685,0.2822170545451831
21,delta_H+semantic_coherence,2,8,SVM,0.6393832202024065,0.21226150576920272
21,delta_H+semantic_coherence,2,8,FFN,0.707179830371898,0.26758726533244764
21,delta_H+semantic_coherence,2,8,XGB,0.6932581251678753,0.2663279151303938
21,delta_H+semantic_coherence,2,9,RF,0.7674055459193198,0.36383180824580985
21,delta_H+semantic_coherence,2,9,LogReg,0.7393299553394611,0.3019885980062834
21,delta_H+semantic_coherence,2,9,GBT,0.7458127899406802,0.32851201357750626
21,delta_H+semantic_coherence,2,9,SVM,0.6634343544708341,0.22236110428816483
21,delta_H+semantic_coherence,2,9,FFN,0.6827599393600021,0.27221847247082787
21,delta_H+semantic_coherence,2,9,XGB,0.7227176916738369,0.3175965068226482
21,delta_H+semantic_coherence,2,10,RF,0.7490883513842036,0.3381636093820689
21,delta_H+semantic_coherence,2,10,LogReg,0.742025066353451,0.26513195074582474
21,delta_H+semantic_coherence,2,10,GBT,0.7208966707184383,0.3106860975970021
21,delta_H+semantic_coherence,2,10,SVM,0.6596375257788278,0.22158888424584128
21,delta_H+semantic_coherence,2,10,FFN,0.716448827034877,0.2604300377564329
21,delta_H+semantic_coherence,2,10,XGB,0.7090054038796851,0.3092484787484031
21,delta_H+semantic_coherence,2,11,RF,0.7623977382919733,0.3568635943227466
21,delta_H+semantic_coherence,2,11,LogReg,0.7345042498076546,0.27368650494203406
21,delta_H+semantic_coherence,2,11,GBT,0.7421115648488325,0.31373114265434143
21,delta_H+semantic_coherence,2,11,SVM,0.646767460176548,0.22126364026045925
21,delta_H+semantic_coherence,2,11,FFN,0.7228679259026574,0.27730912286432524
21,delta_H+semantic_coherence,2,11,XGB,0.7142453916788448,0.2887092600528226
21,delta_H+semantic_coherence,2,12,RF,0.7594067113727311,0.3799222118813857
21,delta_H+semantic_coherence,2,12,LogReg,0.7278484182156726,0.2841299646647478
21,delta_H+semantic_coherence,2,12,GBT,0.7184428449810387,0.3024578891714586
21,delta_H+semantic_coherence,2,12,SVM,0.6593279522164102,0.25015651391191146
21,delta_H+semantic_coherence,2,12,FFN,0.7072025931338405,0.27246411111405305
21,delta_H+semantic_coherence,2,12,XGB,0.7180149050565199,0.295876665025407
21,delta_H+semantic_coherence,2,13,RF,0.7823356414773942,0.407582553940965
21,delta_H+semantic_coherence,2,13,LogReg,0.7704420983624469,0.32789936134932307
21,delta_H+semantic_coherence,2,13,GBT,0.7532288977815411,0.37809630552434814
21,delta_H+semantic_coherence,2,13,SVM,0.6557359883818864,0.2587466182725383
21,delta_H+semantic_coherence,2,13,FFN,0.7434909882225469,0.3330945745043129
21,delta_H+semantic_coherence,2,13,XGB,0.74139226157145,0.34538573223740615
21,delta_H+semantic_coherence,2,14,RF,0.7499032582617446,0.31833092733509283
21,delta_H+semantic_coherence,2,14,LogReg,0.7546265313648096,0.31100104468546785
21,delta_H+semantic_coherence,2,14,GBT,0.7339442858638696,0.3068483109731986
21,delta_H+semantic_coherence,2,14,SVM,0.6233400255853444,0.20198755937892876
21,delta_H+semantic_coherence,2,14,FFN,0.7212335595951871,0.262670455875019
21,delta_H+semantic_coherence,2,14,XGB,0.7202593133840487,0.2705957903828755
21,delta_H+semantic_coherence,2,15,RF,0.7405227240652472,0.3400701310317074
21,delta_H+semantic_coherence,2,15,LogReg,0.7041933560050442,0.27851604146018416
21,delta_H+semantic_coherence,2,15,GBT,0.7214885025289429,0.2785421129166135
21,delta_H+semantic_coherence,2,15,SVM,0.6576662705946089,0.20580487531016645
21,delta_H+semantic_coherence,2,15,FFN,0.6945783653605394,0.2320379349787159
21,delta_H+semantic_coherence,2,15,XGB,0.7127521544954178,0.2860302659588974
21,delta_H+semantic_coherence,2,16,RF,0.7582708495518012,0.384662575190215
21,delta_H+semantic_coherence,2,16,LogReg,0.7539299908493695,0.28175597290437765
21,delta_H+semantic_coherence,2,16,GBT,0.7542532220689528,0.35196387534120177
21,delta_H+semantic_coherence,2,16,SVM,0.6914735246315847,0.22531096686111285
21,delta_H+semantic_coherence,2,16,FFN,0.758910483162385,0.2947479954237503
21,delta_H+semantic_coherence,2,16,XGB,0.730721078772814,0.3282127968664166
21,delta_H+semantic_coherence,2,17,RF,0.7694473656655604,0.34066790136505165
21,delta_H+semantic_coherence,2,17,LogReg,0.7317089826411176,0.2690465424528062
21,delta_H+semantic_coherence,2,17,GBT,0.752896561457181,0.3108779148596507
21,delta_H+semantic_coherence,2,17,SVM,0.6650505105687504,0.22421140784624485
21,delta_H+semantic_coherence,2,17,FFN,0.7015437705149392,0.2439774574959309
21,delta_H+semantic_coherence,2,17,XGB,0.7269242500808079,0.313190204814225
21,delta_H+semantic_coherence,2,18,RF,0.7336096732633152,0.34322348934362845
21,delta_H+semantic_coherence,2,18,LogReg,0.7040704370905548,0.23085196383482484
21,delta_H+semantic_coherence,2,18,GBT,0.7296603340662942,0.32718296685427795
21,delta_H+semantic_coherence,2,18,SVM,0.6510149915550153,0.2410656669821056
21,delta_H+semantic_coherence,2,18,FFN,0.6807021856804018,0.2524092608211195
21,delta_H+semantic_coherence,2,18,XGB,0.7334207423391925,0.32420408234117465
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,42,RF,0.7627095881305854,0.33485369542093085
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,42,LogReg,0.7456170301879749,0.275680336401311
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,42,GBT,0.7553503871945806,0.3278540766143342
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,42,SVM,0.6603113035323255,0.20775801350583242
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,42,FFN,0.7091055600322321,0.24889553973967526
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,42,XGB,0.738137186613675,0.3032118232214258
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,0,RF,0.7572260387786413,0.3143637617833958
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,0,LogReg,0.7428263155738265,0.3108262064130754
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,0,GBT,0.7301019316479784,0.2623419321358951
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,0,SVM,0.6506598924687126,0.22050392795573107
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,0,FFN,0.6926526357002053,0.25662496355425723
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,0,XGB,0.7111086830831705,0.26787886992016974
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,1,RF,0.7695202065037765,0.37115833227722267
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,1,LogReg,0.7532061350195988,0.28273105122551323
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,1,GBT,0.7549497625843928,0.3345553485763635
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,1,SVM,0.6429160008558799,0.24264689103675355
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,1,FFN,0.7218344965104686,0.24259509327651538
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,1,XGB,0.7377092466891562,0.310030673923691
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,2,RF,0.7454850061687084,0.3710591588111692
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,2,LogReg,0.7027092239263943,0.26689040100948136
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,2,GBT,0.7264507846324042,0.32004754602483676
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,2,SVM,0.6793045520971333,0.2437673877710865
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,2,FFN,0.6969912181264425,0.2946827260194155
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,2,XGB,0.7294964421803084,0.3349168102187087
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,3,RF,0.7668979363280023,0.35176417150596473
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,3,LogReg,0.7445972584529515,0.29177493563575546
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,3,GBT,0.7456807659214137,0.3235106272766819
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,3,SVM,0.6238089384813595,0.18495396250166818
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,3,FFN,0.6997864852929796,0.2653290758255956
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,3,XGB,0.7402905438934337,0.30694426564784233
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,4,RF,0.7572761168549148,0.3564241845369992
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,4,LogReg,0.729933487209604,0.26856402933076196
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,4,GBT,0.7326968865094216,0.2947271582379811
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,4,SVM,0.6472454781773401,0.22183375430837401
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,4,FFN,0.6735182580113541,0.2401339717752904
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,4,XGB,0.7089325630414692,0.2826001760784524
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,5,RF,0.7689329272456602,0.34805913883178785
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,5,LogReg,0.752896561457181,0.2914017628085536
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,5,GBT,0.7543533782215,0.3158548536667496
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,5,SVM,0.6793364199638527,0.24533281079420427
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,5,FFN,0.7228178478263838,0.2816824068068925
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,5,XGB,0.7445653905862322,0.2883675189638819
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,6,RF,0.7189572834009386,0.3136344017765142
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,6,LogReg,0.7093559504135993,0.26278632503034116
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,6,GBT,0.704348142786253,0.27001549252511775
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,6,SVM,0.6185370828154805,0.1895799027018621
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,6,FFN,0.6720568886946466,0.2406768788286694
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,6,XGB,0.681089152633424,0.23796638150011787
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,7,RF,0.7691514497603081,0.3623951418145083
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,7,LogReg,0.7491452582890599,0.307497008469124
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,7,GBT,0.7407640093418375,0.3542666438123332
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,7,SVM,0.646134655394547,0.20809727189574534
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,7,FFN,0.712515421771216,0.2579487668282205
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,7,XGB,0.7162849351488912,0.31247121667241434
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,8,RF,0.7249438897918117,0.3133562392768054
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,8,LogReg,0.7193897758778459,0.26185251394662906
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,8,GBT,0.7106488752919324,0.2816603124650184
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,8,SVM,0.6188512089302867,0.1847953212379369
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,8,FFN,0.6543110394842868,0.21241208687358787
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,8,XGB,0.7075895600868627,0.28939816022171483
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,9,RF,0.7728276358140191,0.36686633225326615
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,9,LogReg,0.7347409825318565,0.29373852644261733
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,9,GBT,0.7457627118644068,0.3165900865092183
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,9,SVM,0.6461847334708204,0.2130844480434184
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,9,FFN,0.6865066899757349,0.23178945424967282
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,9,XGB,0.716776610806849,0.28384978907668457
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,10,RF,0.750137714709752,0.33514757149264973
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,10,LogReg,0.7456170301879749,0.27036959333636984
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,10,GBT,0.7460131022457742,0.3234656392018402
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,10,SVM,0.6476916283114128,0.2115009065119921
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,10,FFN,0.6769053569883955,0.2555443318721139
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,10,XGB,0.728604141912163,0.3106318731748335
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,11,RF,0.7582822309327724,0.36493237443007304
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,11,LogReg,0.7366894749541331,0.2767279334510803
22,cross_domain_attack+conf_gap_change+var_conf_pro,3,11,GBT,0.7481801171826985,0.2902968254146137
